step,loss
386486,1.0870262384414673
389927,1.0872623920440674
395256,1.010881423950195
398690,1.0449854135513306
402156,1.0642592906951904
405598,1.0682260990142822
410929,0.9897418022155762
414364,1.0224034786224363
417830,1.0431780815124512
421271,1.0436629056930542
426601,0.9642431139945984
430036,1.0026116371154783
433503,1.0225415229797363
436947,1.0230242013931274
442279,0.9381443858146667
445713,0.9805057644844056
449179,1.000794768333435
452620,1.0019848346710205
457952,0.9169582724571228
461386,0.9561456441879272
464852,0.9833357334136964
468293,0.983214795589447
473622,0.8955045342445374
477057,0.9322830438613892
480523,0.957474410533905
483964,0.9571356773376464
489295,0.8696626424789429
492729,0.911742627620697
496162,0.8652079105377197
499597,0.9036860466003418
503064,0.9342948794364928
506505,0.9284050464630128
511833,0.8456847071647644
515267,0.8837283253669739
518733,0.910763680934906
522175,0.9100031852722168
527506,0.816326916217804
530941,0.8619670867919922
534408,0.8895513415336609
537851,0.8889835476875305
543181,0.7961301207542419
546617,0.846630871295929
550085,0.8676068186759949
553525,0.8657956719398499
558853,0.7741447687149048
562289,0.8208611607551575
565756,0.8512412905693054
569198,0.8462232947349548
574527,0.7536919116973877
577961,0.802975058555603
581427,0.8283082842826843
584868,0.8286506533622742
590198,0.730894148349762
593632,0.785413920879364
597098,0.8151262998580933
600539,0.8047544956207275
605871,0.7096127867698669
609305,0.7639917731285095
612772,0.7863439917564392
616213,0.7809694409370422
621545,0.6903827786445618
624980,0.737942636013031
628446,0.769420325756073
631887,0.7610320448875427
637219,0.6653993725776672
640653,0.7228448390960693
644119,0.7476630210876465
647560,0.7408682107925415
652889,0.6489108204841614
656324,0.7019107341766357
659792,0.7356503009796143
663233,0.7225388884544373
668562,0.6251333355903625
671996,0.6822041869163513
675462,0.7140153050422668
678904,0.7024120092391968
684237,0.6102015972137451
687671,0.6661124229431152
691137,0.6974202990531921
694578,0.6815995573997498
699910,0.588670551776886
703345,0.6447649002075195
706812,0.6780707836151123
710255,0.6647199392318726
715585,0.5703631043434143
719020,0.6307381987571716
722486,0.6652307510375977
725927,0.649593710899353
731256,0.5497704744338989
734691,0.6121154427528381
738157,0.6489867568016052
741598,0.6236450672149658
746928,0.5334627032279968
750362,0.5905598402023315
753828,0.6286054849624634
757270,0.6112361550331116
762602,0.5160390734672546
766036,0.5830302238464355
769502,0.608771026134491
772943,0.5930384993553162
778273,0.4977800250053406
781707,0.5634353160858154
785174,0.5967510938644409
788615,0.5735964775085449
793943,0.4816906452178955
797380,0.5471559762954712
800847,0.5759332776069641
804288,0.5668094754219055
809617,0.4725256562232971
813051,0.5321716070175171
816517,0.5641759037971497
819959,0.5407510995864868
825291,0.4547051787376404
828726,0.511739194393158
832192,0.5489434003829956
835634,0.5278441905975342
840966,0.4421223998069763
844401,0.5073593854904175
847868,0.5357595682144165
851309,0.5126878619194031
856643,0.4304013550281524
860078,0.4915304481983185
863545,0.5247842073440552
866987,0.5014163255691528
872315,0.4083075225353241
875749,0.4764813780784607
879215,0.5138334035873413
882656,0.4855407476425171
887985,0.401382178068161
891419,0.4609034061431885
894885,0.4916288256645202
898327,0.4768637418746948
903658,0.3934252262115478
907093,0.4505794048309326
910559,0.4896774590015411
914000,0.457985907793045
919330,0.3796720504760742
922765,0.4391404390335083
926232,0.4749983549118042
929676,0.4445386528968811
935008,0.3667332530021667
938442,0.4330740571022033
941908,0.462889701128006
945349,0.4338715672492981
950681,0.3634064793586731
954115,0.4250026941299438
957581,0.4605191648006439
961022,0.4323821365833282
966351,0.3506574928760528
969786,0.4107652306556701
973252,0.4465114176273346
976693,0.4239947497844696
982024,0.3412778973579407
985458,0.4053780138492584
988924,0.4357815384864807
992366,0.4051136970520019
997696,0.3358339965343475
1001130,0.3928125202655792
1004597,0.4297202825546264
1008038,0.3951132595539093
1013367,0.3260218203067779
1016801,0.3810849189758301
1020269,0.4178680777549743
1023710,0.3914857506752014
1029040,0.316270649433136
1032474,0.377920925617218
1035940,0.4081146419048309
1039381,0.3789984583854675
1044712,0.3150829672813415
1048147,0.3741523921489715
1051613,0.4031331539154053
1055054,0.367097944021225
1060384,0.3026682436466217
1063818,0.3597244024276733
1067284,0.3960386216640472
1070725,0.3590025305747986
1076057,0.2987839579582214
1079492,0.3541973531246185
1082958,0.3925042152404785
1086400,0.3515236377716064
1091733,0.2878333330154419
1095169,0.3402510285377502
1098636,0.3787893652915954
1102077,0.3422304689884186
1107406,0.2848413288593292
1110841,0.3401893377304077
1114307,0.3775690197944641
1117748,0.3307944536209106
1123079,0.27960404753685
1126516,0.3305035233497619
1129983,0.3664178550243377
1133425,0.3333546817302704
1138754,0.2714067697525024
1142188,0.3247634768486023
1145655,0.3648191690444946
1149097,0.3216025531291961
1154430,0.2716704607009887
1157867,0.3258601427078247
1161333,0.3638268709182739
1164775,0.3193665742874145
1170104,0.2651523053646087
1173540,0.3163464665412903
1177006,0.3587097823619842
1180447,0.3160611093044281
1185778,0.2626124918460846
1189212,0.3041241765022278
1192679,0.3573862314224243
1196120,0.3126583695411682
1201452,0.2558431029319763
1204887,0.3022679686546325
1208353,0.3428898453712463
1211794,0.2996675074100494
1217124,0.2577426135540008
1220559,0.2974036931991577
1224025,0.34352707862854
1227466,0.2928540706634521
1232796,0.2457580864429474
1236230,0.2941021919250488
1239696,0.3359749913215637
1243137,0.2900958955287933
1248466,0.2376292645931244
1251900,0.2926240861415863
1255367,0.3315958976745605
1258808,0.2863935232162475
1264138,0.2426544278860092
1267572,0.2893099784851074
1271039,0.3255598247051239
1274480,0.2816906869411468
1279811,0.2368160784244537
1283247,0.281552255153656
1286713,0.3227399587631225
1290154,0.2767138481140136
1295483,0.2364948689937591
1298918,0.2831345498561859
1302385,0.317553162574768
1305827,0.2733497619628906
1311159,0.232502281665802
1314593,0.2765226662158966
1318060,0.3235625028610229
1321501,0.2689884901046753
1326830,0.2274843156337738
1330265,0.277408629655838
1333731,0.3140454888343811
1337172,0.2653960287570953
1342502,0.2247784435749054
1345938,0.2703213691711426
1349404,0.3044313192367553
1352845,0.2606226205825805
1358176,0.2214376479387283
1361612,0.2673932611942291
1365078,0.3079430162906647
1368519,0.2640034556388855
1373852,0.2200281023979187
1377286,0.2637710273265838
1380753,0.3108049035072326
1384196,0.2526721954345703
1389532,0.2143860310316085
1392968,0.2628331482410431
1396434,0.3036627173423767
1399875,0.2582047879695892
1405207,0.2182869762182235
1408641,0.2553229331970215
1412107,0.301557183265686
1415548,0.2496643364429474
1420877,0.2150942832231521
1424312,0.2510270476341247
1427778,0.2986707985401153
1431220,0.2469557374715805
1436551,0.2118081897497177
1439985,0.2548762559890747
1443451,0.2980905175209045
1446892,0.2453792840242386
1452221,0.2094105035066604
1455655,0.2520123422145843
1459122,0.2963168323040008
1462562,0.2397694736719131
1467893,0.2089420109987259
1471327,0.2527462542057037
1474794,0.2977410554885864
1478235,0.240181878209114
1483566,0.2071485072374344
1487000,0.2456052154302597
