step,loss
10678,0.051704008
10710,0.034196548
10752,0.042639628
10812,0.039701853
10829,0.039267458
10868,0.034254536
10965,0.0336373
10983,0.0464633
10985,0.037114367
11036,0.04108309
11080,0.034741946
11081,0.036161643
11129,0.035562977
11175,0.039664634
11214,0.040921822
11215,0.044714648
11272,0.032022119
11283,0.040674787
11357,0.036939852
11366,0.038572602
11369,0.037833016
11466,0.046952516
11492,0.044383664
11756,0.038535777
11782,0.043168668
11791,0.033798963
11833,0.045259461
11916,0.049534377
11921,0.03908471
11926,0.037645135
11985,0.031340908
12024,0.037118737
12121,0.043479875
12178,0.045342639
12186,0.048835088
12220,0.042820945
12229,0.042981494
12258,0.039971359
12340,0.03264698
12422,0.037345927
12455,0.039369099
12529,0.033242933
12587,0.035782684
12607,0.042183094
12611,0.040637523
12682,0.042178635
12685,0.035969529
12705,0.034440022
12763,0.04684471
12774,0.036267199
12828,0.049352482
12893,0.036735062
12936,0.039687932
13003,0.037824634
13031,0.031783655
13051,0.043139216
13055,0.040744286
13197,0.035079993
13316,0.041100644
13335,0.040536612
13364,0.035108227
13368,0.04494366
13376,0.04229217
13457,0.035942022
13509,0.049766291
13545,0.037628423
13682,0.040098071
13716,0.038352177
13747,0.046408806
13756,0.042106934
13802,0.038724538
13818,0.037913766
13842,0.03534171
13886,0.040171608
13913,0.038485855
13950,0.0379619
14043,0.037752435
14051,0.037382834
14059,0.036483727
14068,0.043714046
14076,0.037760422
14079,0.049403466
14119,0.042386055
14168,0.03488386
14251,0.036702722
14255,0.037826538
14331,0.037411127
14349,0.036682859
14386,0.039982405
14408,0.041395631
14450,0.03772343
14465,0.037278995
14594,0.037713148
14655,0.03815021
14684,0.037067793
14763,0.0340732
14775,0.035847798
14851,0.04933773
14889,0.038228571
14974,0.037654407
15001,0.030721124
15021,0.037639104
15070,0.040136065
15074,0.050659202
15087,0.03939008
15142,0.040189713
15148,0.037528113
15159,0.038642131
15193,0.036009837
15293,0.044387013
15354,0.036582097
15416,0.037857838
15448,0.034860481
15548,0.042210035
15630,0.041741483
15632,0.036943145
15658,0.039053258
15672,0.035631076
15689,0.039990906
15692,0.041194398
15742,0.043126065
15775,0.043592289
15853,0.042280532
15884,0.046783511
15889,0.032374501
15903,0.046003979
15985,0.035255987
16032,0.038555857
16035,0.039249882
16051,0.033221968
16103,0.04192932
16113,0.043056812
16131,0.032500502
16166,0.033916146
16172,0.034447301
16204,0.032023836
16250,0.034856685
16463,0.04917451
16472,0.0403453
16494,0.04683705
16509,0.039728351
16516,0.039194353
16537,0.039424215
16542,0.037403289
16548,0.039819401
16574,0.037560336
16683,0.037725996
16713,0.03486618
16751,0.041097648
16764,0.037883405
16873,0.042126343
16879,0.031165291
16915,0.03835256
16928,0.034615234
17036,0.040953409
17061,0.03506643
17104,0.037251119
17161,0.041269764
17176,0.037996836
17193,0.045983326
17230,0.035531465
17242,0.035349168
17270,0.03782697
17290,0.03619482
17317,0.032049552
17340,0.038834028
17341,0.042528812
17350,0.039824761
17360,0.033407785
17386,0.039305933
17416,0.03698884
17429,0.040894501
17474,0.036203668
17481,0.040261332
17555,0.036367483
17654,0.038714238
17671,0.039670702
17680,0.038080998
17684,0.041040301
17685,0.041508999
17708,0.033597935
17784,0.035929494
17827,0.02966512
17869,0.040083572
17875,0.032865953
17957,0.041575428
17987,0.040406585
18030,0.038553137
18213,0.041430838
18233,0.044072498
18265,0.040239766
18277,0.034566939
18290,0.032769311
18326,0.04137478
18341,0.033117864
18372,0.039226566
18373,0.039376501
18374,0.03523121
18446,0.03558936
18479,0.036088955
18481,0.03736395
18548,0.036879428
18690,0.039802331
18693,0.035002675
18717,0.032043763
18772,0.0417828
18806,0.036591239
18905,0.042720899
18906,0.039959062
18955,0.04049696
19152,0.038908277
19176,0.036966711
19191,0.03936303
19378,0.034174308
19421,0.034986705
19463,0.039213501
19465,0.037300445
19531,0.041583538
19542,0.038863622
19600,0.042646766
19612,0.033972546
19661,0.038885299
19708,0.035007775
19740,0.035773091
19911,0.037078582
19937,0.04014153
19944,0.037902012
19945,0.041679509
19947,0.043042775
20071,0.033460882
20080,0.02829282
20102,0.035030868
20129,0.034862746
20136,0.03974814
20138,0.038249351
20237,0.033897024
20239,0.033274937
20260,0.044337451
20262,0.037696883
20264,0.039977636
20266,0.035757374
20269,0.039520428
20280,0.041189373
20302,0.040297814
20503,0.038299881
20561,0.034573864
20583,0.035598893
20659,0.037040964
20693,0.036863428
20765,0.038769692
20808,0.03910464
20830,0.038285092
20842,0.028981421
20897,0.033232015
20906,0.041208632
20946,0.032743011
20986,0.0428892
21013,0.039311577
21021,0.036325067
21024,0.037266731
21057,0.037043307
21085,0.038600732
21103,0.030459091
21183,0.036849461
21261,0.035923101
21279,0.039232645
21302,0.037241172
21402,0.039978925
21469,0.035658553
21471,0.036541946
21521,0.03291361
21532,0.042635016
21552,0.036349431
21594,0.039762471
21647,0.034867831
21654,0.032870308
21742,0.04211729
21752,0.037710626
21753,0.032254245
21763,0.034231782
21797,0.039135568
21853,0.033042498
21933,0.033675872
21936,0.023595829
22025,0.037717219
22028,0.039433524
22039,0.039260827
22134,0.039213911
22135,0.040321603
22148,0.035941105
22216,0.03199742
22287,0.036558427
22322,0.040231258
22367,0.035686225
22408,0.036754046
22469,0.039163943
22484,0.037986562
22572,0.027188234
22574,0.037873879
22585,0.030791435
22589,0.035841532
22601,0.03848961
22640,0.038030542
22655,0.035025578
22668,0.03528966
22714,0.038470801
22768,0.041262411
22810,0.041570894
22844,0.031172011
22886,0.035871666
22908,0.032547008
22956,0.03681238
22968,0.034846131
23006,0.031879757
23082,0.033072226
23146,0.04164049
23201,0.037475675
23214,0.033452976
23237,0.035791684
23240,0.026778679
23265,0.038216062
23316,0.027944922
23317,0.036490213
23373,0.043460846
23399,0.032715902
23451,0.034491409
23467,0.034020554
23560,0.029839374
23639,0.035817683
23642,0.042908989
23652,0.036295429
23744,0.032652378
23754,0.030249313
23756,0.040114757
23780,0.042958278
23809,0.037398305
23851,0.032240298
23873,0.03385219
23877,0.035971314
23893,0.037732806
23904,0.035730612
23933,0.033181034
24070,0.032998238
24083,0.0307252
24252,0.039001118
24287,0.033975825
24339,0.031258304
24479,0.036374215
24541,0.040385347
24589,0.038802527
24737,0.034448821
24814,0.032708324
24884,0.039533164
24901,0.035562966
24909,0.047378257
24973,0.041574433
24992,0.037550069
25105,0.030626621
25117,0.035534304
25180,0.031977169
25190,0.034201469
25226,0.035378389
25234,0.035448253
25362,0.03739075
25391,0.03418836
25425,0.034953542
25429,0.037086025
25436,0.038401298
25464,0.031438701
25498,0.033329293
25519,0.039814167
25644,0.038825184
25683,0.039705433
25702,0.034564156
25713,0.028767982
25728,0.033708286
25739,0.029860761
25743,0.033136204
25781,0.034422331
25822,0.030124625
25835,0.036665127
25877,0.037823491
25908,0.038275376
25946,0.037628617
26007,0.038319547
26040,0.039010309
26058,0.035605852
26170,0.038748421
26172,0.037139863
26312,0.030390777
26346,0.032893728
26355,0.041495845
26382,0.040078763
26430,0.026368771
26434,0.034533575
26486,0.038576201
26545,0.030715978
26641,0.038140114
26658,0.03464878
26662,0.031720906
26663,0.033561431
26709,0.038043264
26715,0.033412874
26774,0.037947804
26799,0.040505935
26802,0.034690127
26839,0.035027333
26841,0.033744898
26850,0.034632206
26858,0.03335721
26862,0.034406472
26863,0.030002184
26888,0.039245199
26935,0.037574053
26957,0.045861371
27046,0.036863636
27068,0.039209299
27076,0.033104368
27134,0.032169752
27217,0.035230458
27292,0.043632369
27314,0.040474255
27322,0.036417857
27350,0.030693261
27446,0.03600486
27458,0.036907326
27479,0.034609031
27510,0.039603375
27528,0.035801269
27539,0.034982573
27595,0.042884558
27619,0.036517076
27621,0.031179974
27625,0.029333806
27682,0.043744773
27731,0.034081999
27752,0.033284869
27754,0.031040918
27777,0.032046843
27827,0.02923784
27910,0.034586411
27918,0.033672925
28012,0.034957111
28015,0.035598576
28036,0.033615265
28047,0.033015393
28053,0.025651073
28081,0.032429673
28127,0.034206651
28177,0.02800101
28210,0.035172474
28230,0.035636663
28368,0.038472757
28387,0.028898986
28406,0.037403952
28442,0.034027077
28472,0.038922329
28473,0.034027096
28514,0.027834889
28533,0.030573564
28534,0.033651493
28547,0.030261174
28591,0.034918338
28613,0.03070824
28746,0.035061054
28769,0.033764504
28793,0.027241528
28800,0.033815712
28834,0.025018912
28836,0.029241238
28851,0.042145856
28907,0.028669354
29002,0.035745114
29080,0.040329725
29093,0.036437307
29106,0.03823103
29172,0.041745797
29194,0.040539697
29220,0.039844763
29244,0.033292267
29246,0.032593854
29253,0.029572792
29258,0.038406003
29337,0.027382413
29349,0.035836451
29374,0.035997532
29378,0.039860401
29393,0.04328623
29395,0.044141442
29414,0.042107631
29425,0.036698967
29431,0.035944458
29433,0.040236592
29450,0.036283866
29460,0.038831897
29496,0.048934963
29498,0.041692168
29585,0.032424744
29647,0.042482298
29682,0.02770257
29689,0.028017554
29710,0.031988021
29749,0.035053328
29769,0.038759362
29791,0.043744925
29803,0.03586949
29834,0.034154311
29877,0.034353599
29890,0.033465683
29986,0.045609102
29989,0.038868763
30006,0.027692985
30091,0.034947149
30108,0.033663757
30117,0.037805349
30188,0.028868282
30202,0.034940295
30223,0.034726005
30251,0.046834201
30256,0.034492914
30257,0.042375173
30290,0.039663024
30349,0.034364883
30370,0.034026098
30394,0.038942281
30401,0.034808688
30461,0.038193423
30533,0.032313123
30581,0.034702059
30597,0.038251467
30637,0.031872809
30749,0.039653234
30790,0.032746591
30891,0.03805922
30905,0.037170172
30982,0.029233132
30986,0.036638029
31127,0.032485187
31131,0.044077754
31202,0.032770094
31247,0.043464415
31253,0.035833955
31295,0.031979397
31323,0.036848869
31376,0.035339799
31398,0.033063103
31477,0.040136583
31479,0.038529024
31497,0.034370754
31552,0.034653418
31572,0.032185223
31589,0.037079602
31623,0.034883827
31658,0.028863227
31698,0.042489022
31713,0.030810438
31738,0.038456887
31746,0.036353588
31770,0.03590234
31800,0.035137415
31812,0.035542898
31840,0.025083333
31842,0.032484323
31856,0.036877934
31895,0.034700893
31945,0.03722696
31979,0.033429582
32000,0.032906741
32007,0.03905347
32035,0.035767592
32075,0.040330466
32161,0.028263438
32194,0.037327226
32334,0.035314839
32367,0.039585453
32399,0.033781663
32416,0.03820914
32444,0.031923022
32481,0.036332421
32495,0.03731009
32560,0.030755848
32577,0.035681278
32592,0.033119865
32623,0.028315768
32638,0.03635494
32689,0.042414106
32754,0.040323481
32820,0.034151591
32880,0.037185777
32899,0.042489104
32918,0.03404567
32964,0.036384862
32984,0.034214109
33074,0.0314366
33083,0.034532707
33091,0.040865868
33112,0.036528416
33148,0.035934854
33157,0.027048495
33196,0.034297928
33209,0.036646105
33319,0.026820807
33363,0.033127237
33393,0.034166351
33402,0.034375679
33409,0.03097189
33472,0.033641446
33612,0.035718445
33633,0.03558227
33648,0.031381402
33682,0.032348666
33691,0.03907267
33792,0.031953316
33943,0.030629674
33963,0.032715455
33994,0.034955826
34004,0.040698048
34006,0.03559152
34013,0.036007106
34018,0.031034246
34081,0.031635907
34104,0.033514209
34160,0.031961262
34253,0.033911973
34283,0.032604225
34339,0.038510397
34421,0.03996367
34443,0.033482727
34511,0.036189362
34556,0.034355246
34638,0.032080717
34676,0.032540895
34709,0.03542053
34741,0.031881992
34833,0.033183411
34898,0.032438397
34933,0.030287929
34965,0.036889087
35078,0.032215394
35145,0.034915168
35197,0.037238501
35203,0.040942114
35283,0.03588872
35406,0.0382374
35434,0.03246022
35450,0.038788598
35502,0.031765305
35549,0.036141656
35564,0.035776708
35673,0.034606338
35677,0.034416981
35680,0.030747717
35692,0.030399434
35705,0.037994087
35787,0.035459898
35905,0.031477813
35937,0.03406439
35961,0.043800727
36113,0.028431026
36136,0.035525199
36167,0.050018921
36176,0.034771677
36261,0.037647106
36366,0.036140177
36435,0.032229129
36456,0.031819917
36525,0.025983956
36532,0.031853285
36557,0.027689535
36587,0.044217236
36590,0.036465835
36598,0.03500814
36666,0.033512559
36692,0.029855819
36723,0.032023691
36731,0.038524017
36734,0.04287317
36737,0.036108963
36754,0.032301441
36796,0.029644348
36827,0.034708973
36829,0.039054029
36846,0.035072315
36867,0.038053736
36890,0.031676438
36921,0.0381727
37031,0.032170665
37066,0.032284852
37091,0.040174916
37105,0.031752482
37146,0.02762733
37199,0.031153217
37234,0.037466593
37286,0.04239706
37304,0.028328011
37325,0.026607649
37333,0.03423281
37340,0.03127306
37359,0.032713734
37404,0.030181842
37452,0.040218357
37467,0.026583454
37489,0.031173617
37504,0.033240642
37532,0.033379495
37564,0.039127558
37602,0.039678566
37608,0.032301374
37633,0.037198272
37641,0.030685054
37669,0.025756642
37720,0.030194793
37723,0.029963391
37732,0.029028425
37800,0.033505484
37801,0.036169425
37821,0.037794553
37823,0.02819185
37829,0.036635101
37860,0.032546163
37941,0.024340801
38009,0.039268598
38050,0.035851248
38093,0.034175705
38096,0.030816298
38120,0.030505583
38125,0.030978553
38163,0.036528729
38208,0.033258181
38241,0.033484332
38243,0.035479881
38262,0.031809345
38303,0.039624363
38383,0.036024109
38391,0.029134121
38488,0.034374654
38521,0.034049638
38556,0.033521157
38578,0.038888667
38579,0.042113878
38620,0.032047488
38625,0.037793569
38644,0.040529516
38650,0.033609033
38667,0.037057996
38673,0.031625967
38814,0.037155133
38921,0.039819028
38967,0.031737506
38976,0.033086449
38978,0.032739274
39007,0.037486538
39011,0.032509647
39047,0.038351648
39063,0.034632031
39170,0.033474591
39192,0.038620822
39218,0.035341673
39270,0.033234883
39293,0.033641752
39384,0.027260719
39407,0.032337882
39422,0.037455309
39432,0.037641771
39604,0.038227718
39620,0.030800775
39684,0.03648331
39688,0.039835155
39864,0.035637286
39906,0.028080784
39966,0.03489159
39981,0.030640844
39996,0.034115706
40027,0.038806096
40033,0.033224713
40040,0.032528639
40070,0.035230942
40122,0.032962941
40191,0.038067691
40201,0.032704003
40204,0.037746888
40238,0.027253982
40280,0.032745238
40316,0.03358632
40342,0.026254466
40362,0.03466614
40379,0.040030602
40434,0.036358491
40456,0.035596173
40468,0.03175794
40479,0.035650138
40555,0.037781615
40568,0.039668679
40569,0.031050051
40663,0.034853227
40734,0.037158858
40766,0.026444063
40770,0.031706683
40843,0.033397023
40874,0.036353026
40898,0.039484151
40953,0.033517186
41013,0.036674865
41031,0.033658586
41047,0.033820748
41101,0.03223446
41110,0.033112131
41158,0.029903345
41204,0.033932108
41214,0.043913752
41238,0.031015035
41274,0.034481224
41405,0.042623468
41417,0.03700747
41428,0.038602673
41506,0.032987095
41533,0.036680039
41558,0.035619136
41559,0.022856096
41563,0.03485008
41584,0.031691644
41617,0.032272484
41660,0.035522822
41665,0.03295156
41671,0.033777885
41679,0.03759392
41688,0.033634711
41727,0.033076368
41746,0.036818136
41766,0.031520065
41867,0.033978272
41912,0.028734673
41931,0.027852803
41946,0.028405454
42029,0.025820978
42064,0.034303136
42090,0.028222576
42167,0.029689539
42170,0.037989426
42219,0.023307201
42244,0.031908702
42263,0.033695333
42419,0.033279661
42444,0.025113847
42452,0.031069897
42476,0.030747049
42492,0.02480082
42503,0.02427475
42525,0.032156572
42546,0.028974298
42574,0.026319314
42621,0.030278649
42638,0.029922379
42671,0.027455533
42676,0.027051669
42759,0.030758519
42769,0.029513299
42891,0.03423918
42908,0.033485088
42981,0.033208307
42986,0.03966967
42987,0.035107687
42993,0.031014558
42996,0.031371456
43019,0.036756087
43024,0.031819917
43059,0.03508848
43078,0.039075121
43082,0.032900855
43122,0.034629699
43132,0.030600879
43302,0.037157007
43309,0.030606197
43335,0.033854764
43389,0.037167072
43405,0.036619864
43434,0.032639623
43464,0.039507475
43472,0.035529111
43484,0.034925867
43507,0.033519469
43512,0.031827714
43566,0.031841684
43584,0.031069858
43741,0.036425278
43747,0.035993703
43750,0.031522859
43751,0.030059174
43753,0.037687499
43781,0.031568177
43800,0.031397466
43826,0.035583936
43838,0.042955853
43845,0.036443807
43859,0.030296259
43894,0.03555344
44015,0.036363505
44078,0.03297212
44088,0.028510213
44100,0.033313233
44104,0.031255741
44111,0.035678767
44125,0.029403696
44235,0.033739097
44236,0.034345903
44268,0.033588409
44280,0.031632762
44297,0.038529355
44335,0.033005711
44436,0.03332236
44466,0.037569135
44523,0.039866455
44542,0.035502054
44551,0.035448868
44553,0.029983185
44561,0.028491028
44566,0.03368111
44586,0.032863695
44602,0.027354753
44630,0.034558035
44750,0.039604779
44755,0.029370401
44791,0.033856109
44793,0.027751755
44814,0.03601988
44816,0.028105132
44828,0.037324294
44844,0.037690252
44869,0.035122287
44884,0.034323536
44906,0.034701332
44933,0.032290734
44943,0.029169183
45089,0.028816726
45194,0.046816695
45325,0.037590362
45354,0.033497453
45355,0.035692666
45422,0.039212819
45431,0.029657559
45436,0.034651905
45496,0.037336394
45552,0.038570836
45566,0.034131918
45653,0.037428152
45662,0.042893711
45755,0.024051117
45764,0.030957961
45777,0.036407981
45843,0.031582437
45847,0.036969561
45848,0.036160696
45931,0.037877996
45943,0.037920587
46086,0.02806044
46134,0.037575651
46182,0.036362693
46215,0.03428093
46349,0.035313189
46397,0.02887472
46413,0.032278124
46570,0.033383321
46621,0.036257014
46664,0.038903605
46680,0.032234505
46687,0.029121628
46704,0.034982525
46758,0.028242731
46779,0.035354681
46810,0.02964706
46840,0.035507143
46881,0.032970048
46907,0.03136896
46916,0.033006135
46941,0.03038214
46954,0.03162384
46959,0.030832972
46980,0.027222937
46986,0.044098631
47018,0.030604271
47029,0.031277925
47046,0.036614798
47051,0.036804684
47083,0.031307973
47110,0.030021256
47175,0.033192098
47196,0.028721739
47274,0.036325421
47338,0.031171972
47364,0.033462942
47481,0.037627768
47508,0.029178191
47586,0.032392181
47607,0.034541123
47611,0.033656381
47655,0.034655858
47658,0.029613089
47668,0.031061443
47738,0.035521261
47745,0.038797807
47791,0.03039496
47821,0.028442349
47865,0.03524632
47899,0.033279136
47900,0.034609463
47917,0.036245286
47918,0.037391536
48019,0.032791406
48026,0.03318429
48037,0.026844431
48059,0.036291379
48060,0.02967903
48088,0.033449538
48288,0.035378292
48376,0.038335107
48417,0.035331301
48469,0.029872246
48522,0.039073627
48610,0.032649223
48625,0.032258783
48683,0.031440724
48708,0.034014974
48759,0.034999967
48843,0.031381279
48898,0.027034488
48914,0.034178004
48916,0.029665112
48922,0.028049784
48923,0.039098855
48940,0.02698252
48981,0.030538756
49018,0.042319667
49130,0.038393967
49195,0.030507512
49272,0.036817215
49273,0.0337715
49300,0.034957871
49314,0.028949197
49320,0.036857039
49323,0.041801896
49333,0.0349833
49345,0.032239527
49353,0.027824337
49408,0.030694026
49423,0.038382582
49534,0.035516147
49536,0.032048397
49590,0.03222562
49653,0.030596877
49721,0.033199277
49766,0.032511119
49809,0.036845122
49811,0.031874109
49822,0.03599941
49866,0.035415024
49872,0.031552825
49882,0.044619597
49891,0.037368357
49902,0.041014656
49904,0.042406719
49917,0.032020833
49965,0.035792805
50029,0.030686222
50152,0.03806527
50158,0.037330005
50187,0.036014419
50218,0.040895969
50230,0.035982952
50263,0.0313184
50290,0.036795858
50315,0.035582606
50367,0.03245027
50396,0.029618293
50414,0.035406355
50419,0.032576904
50438,0.031485725
50485,0.039172214
50525,0.033683758
50530,0.031788979
50588,0.04347977
50614,0.028917711
50622,0.035021435
50624,0.040754735
50657,0.030793335
50691,0.024953254
50695,0.029574424
50701,0.034154791
50715,0.039948918
50741,0.027997952
50749,0.035197429
50751,0.029550599
50777,0.03832224
50961,0.032413121
50992,0.026030991
50996,0.035029653
51003,0.033141091
51029,0.034136418
51040,0.041637588
51054,0.04128848
51119,0.035764854
51203,0.026130937
51256,0.0354077
51391,0.039441001
51405,0.03723862
51409,0.031690586
51431,0.028006556
51437,0.036762148
51481,0.027509812
51692,0.032236252
51699,0.034472518
51717,0.047145098
51872,0.033086408
51878,0.032847323
51896,0.029272825
51923,0.027970349
51944,0.030083545
51995,0.034344856
52003,0.032023858
52070,0.034195747
52156,0.029967267
52181,0.028111752
52229,0.040043265
52258,0.036091864
52302,0.04124178
52333,0.035180874
52356,0.026566302
52468,0.032935265
52501,0.037845038
52517,0.030799538
52618,0.028278043
52635,0.036648702
52678,0.029124724
52679,0.040138528
52684,0.033259816
52695,0.033703711
52757,0.027498085
52768,0.03623727
52806,0.036317725
52837,0.040888734
52869,0.034877211
52924,0.02928099
52926,0.034028973
52963,0.03160771
52993,0.033164952
53005,0.031759925
53046,0.038297057
53050,0.035001289
53056,0.032643884
53065,0.029131614
53076,0.035063513
53084,0.038706809
53094,0.034593355
53112,0.032763422
53298,0.034937922
53357,0.030728653
53379,0.026017968
53445,0.037033327
53453,0.029385395
53484,0.035012316
53600,0.033680439
53619,0.029640535
53630,0.035662774
53672,0.034108911
53680,0.03023199
53739,0.041872747
53765,0.031408411
53769,0.036782824
53851,0.02499795
53871,0.031319018
53917,0.038840175
53964,0.035381928
53976,0.033286214
54015,0.033702083
54020,0.033995777
54060,0.030595077
54160,0.034337081
54173,0.03359193
54180,0.031231709
54210,0.033826768
54212,0.030973239
54232,0.032541506
54279,0.035832737
54297,0.029853191
54304,0.035584107
54306,0.036037777
54335,0.028313737
54479,0.042021561
54509,0.033079196
54527,0.034866627
54563,0.031504668
54591,0.040227912
54593,0.031670995
54630,0.034350384
54706,0.033361521
54756,0.034864042
54782,0.034240939
54806,0.038860817
54828,0.028504653
54850,0.034553204
54877,0.030607343
54947,0.040277869
55038,0.028635189
55098,0.03467894
55112,0.034089088
55117,0.030647716
55125,0.028005287
55167,0.037509929
55168,0.03211493
55282,0.033308331
55313,0.02818514
55315,0.030135971
55318,0.032141738
55373,0.036660202
55392,0.034318559
55399,0.035407234
55435,0.034406241
55447,0.029204562
55453,0.042109713
55505,0.031625289
55597,0.04337487
55631,0.027426366
55636,0.029231578
55664,0.030051323
55667,0.03098483
55689,0.038434397
55709,0.032812852
55711,0.026136793
55732,0.034494147
55783,0.024872404
55809,0.029075202
55811,0.027996831
55818,0.029895268
55860,0.032729436
55892,0.027490098
55909,0.024210403
55914,0.032345638
55917,0.033349711
55938,0.024695801
55947,0.029577831
56015,0.025814191
56017,0.032934342
56024,0.029391872
56090,0.032497238
56100,0.02696831
56101,0.033003155
56111,0.028790124
56121,0.028588988
56149,0.024680873
56157,0.024313306
56158,0.037728723
56187,0.029692987
56188,0.027585229
56195,0.02695493
56224,0.029314777
56241,0.03315527
56287,0.029154835
56292,0.025562618
56324,0.027901541
56337,0.025673222
56364,0.028198279
56407,0.023488211
56518,0.025268001
56566,0.024713349
56596,0.024224151
56605,0.022988969
56659,0.023592995
56747,0.028049031
56771,0.021222167
56805,0.024284245
56812,0.024637943
56818,0.027061502
56868,0.036956389
56880,0.034441374
56887,0.033801287
56903,0.032036152
56915,0.030208316
56921,0.036130622
