step,loss
16039,2.163944721
16068,2.023064137
16089,2.030220032
16137,2.011899948
16242,2.199965715
16275,2.222709417
16280,2.102133751
16366,2.059145451
16391,2.081959486
16428,2.280283213
16435,2.110306978
16481,2.352696896
16484,2.132400036
16504,2.095414639
16542,2.237286091
16564,2.171296597
16573,2.296800613
16638,2.029652119
16652,2.210597754
16666,2.245525122
16753,2.200340509
16762,2.231086731
16809,2.200340509
16857,2.054298878
16903,2.15327549
16919,1.998376369
16992,2.150496006
16993,1.963300705
17011,1.977645874
17060,2.181861401
17086,2.344757795
17102,2.075985909
17196,2.166068554
17230,2.156782866
17236,2.190840244
17255,1.977442265
17321,2.164204597
17327,2.279652119
17341,2.180194378
17352,2.148169756
17443,2.284413099
17511,2.348565817
17528,2.16967845
17585,2.057951927
17648,2.015223265
17690,2.074786186
17773,2.220285416
17888,2.09336853
17923,1.954649091
17930,1.960086346
17967,2.080171585
17997,2.29498148
18069,1.986917734
18092,1.985237122
18154,2.282613516
18174,2.026571751
18214,2.06223464
18237,1.819741607
18239,2.059847116
18254,2.109458923
18412,2.029634953
18428,2.004647255
18435,2.118587971
18524,2.102843046
18551,2.125310659
18597,1.951911449
18636,2.141685724
18684,2.097478628
18724,1.904142499
18807,1.912819386
18891,2.042644501
18912,2.062878609
18995,2.126930475
18997,1.991033435
19025,2.050706625
19180,1.989863634
19290,1.793044329
19337,1.833482981
19338,1.93318069
19401,2.075678587
19428,2.233987331
19434,2.085465908
19455,1.893965483
19461,1.943719506
19500,1.951407552
19783,1.902917624
19790,1.923138857
19827,2.016524792
19850,1.96695745
19868,1.987704635
19872,1.898877859
20099,2.002915382
20103,1.903996468
20110,2.119310617
20116,1.997671604
20132,2.148461819
20149,2.023474932
20152,1.882228851
20169,1.978640556
20243,1.765124321
20281,1.883068085
20377,1.91251874
20415,2.218916416
20518,1.911054492
20520,2.074713945
20537,1.865347862
20592,1.865759254
20629,2.00613451
20639,1.802351713
20654,2.137531757
20721,1.927898169
20759,1.937725544
20761,1.942583561
20775,1.921538949
20779,1.952810764
20805,1.901576757
20859,1.948189974
20905,1.631375074
20910,1.906790733
20935,1.92665863
20938,2.232877254
21005,2.180496931
21131,2.014969826
21209,1.913484573
21214,2.064039946
21225,1.980834484
21229,1.94854331
21273,1.753040314
21302,1.818294525
21323,2.195262909
21380,1.905981541
21419,1.963634372
21479,2.033346415
21512,2.069201708
21530,1.868173838
21545,2.004845619
21603,2.10152626
21665,2.129271746
21775,2.006037712
21788,1.881651521
21830,1.825555921
21940,2.040841579
21966,1.825282812
21988,2.12108326
22005,1.688499331
22012,2.034775257
22017,1.821693659
22052,1.898430824
22110,1.930473804
22111,1.988587499
22125,1.738106012
22143,1.850447655
22170,1.68391943
22204,1.973132014
22206,1.752405643
22212,1.970925331
22270,1.697527409
22287,1.994141817
22336,1.906432509
22381,1.814844847
22413,1.974311113
22467,1.695274949
22483,2.051332951
22489,1.901376009
22542,1.671087503
22593,1.950110912
22619,2.069274187
22806,1.951246262
22871,1.735928535
22946,1.855941057
22965,1.882466078
22981,1.930274844
22989,1.69640851
23085,1.965109468
23167,2.039138794
23203,1.704143047
23222,1.821170568
23255,2.044519901
23314,1.858863235
23322,1.72468853
23347,1.870415688
23428,1.972262144
23440,2.049353123
23450,1.893366098
23454,1.98362112
23481,1.957898378
23493,1.955754042
23512,1.915082693
23556,1.997730255
23565,1.834667444
23600,1.807002902
23609,1.770896316
23625,1.831358433
23684,2.015959978
23753,1.904899716
23796,1.937926173
23950,2.079514742
23956,1.686388016
24009,1.822821975
24021,2.098006964
24085,1.857843161
24190,1.843363762
24200,1.926207781
24219,1.970282078
24239,1.917762399
24300,1.717902064
24338,2.015775919
24457,1.87517643
24467,1.885400772
24516,1.936773419
24550,2.03042841
24616,1.825289726
24617,1.9650805
24636,1.887303948
24646,1.871192217
24649,1.921648979
24659,1.949300647
24664,1.837470293
24684,1.730242133
24727,1.827083349
24742,2.082462072
24819,1.872790217
24827,1.786202192
24999,1.806235433
25041,1.65739882
25144,1.871580362
25151,1.968208075
25196,1.825785995
25218,1.859443069
25304,1.670431137
25314,1.952362776
25435,1.846937537
25468,2.055243492
25486,1.73500371
25535,1.836143613
25556,1.694624901
25612,1.915482879
25678,1.631575108
25689,1.899665236
25704,1.785657287
25712,1.949865103
25714,1.894215345
25774,1.72592926
25794,1.825196028
25795,1.631911755
25816,1.758965731
25883,1.906761408
25911,2.001615286
26022,1.920207977
26062,2.011329889
26063,1.903363228
26129,1.943722725
26164,2.046863556
26213,1.965022087
26228,1.867496967
26266,1.908897281
26299,1.969551325
26321,1.859052896
26334,1.867144585
26363,1.770757794
26378,1.820769787
26412,1.707723737
26459,1.750254154
26484,2.052184343
26526,1.799369097
26593,1.749213696
26596,1.805530906
26693,1.708894968
26746,1.890736818
26859,1.801429749
26870,1.780663729
26976,1.683389425
27015,1.893354297
27055,1.714292288
27322,1.722603917
27351,1.82508409
27398,1.871529341
27432,1.856155872
27456,1.666045666
27467,1.756247997
27483,1.857510805
27529,1.889779449
27533,1.726965904
27539,1.958613873
27579,2.011492968
27609,1.896355867
27610,1.673293948
27663,1.807752252
27724,1.751679063
27731,1.833892822
27750,1.793969274
27838,1.785477519
27881,1.783720732
27912,1.87453711
27938,1.717600107
27960,1.851617098
28004,1.705326796
28009,1.749774098
28016,2.046453476
28035,1.695670128
28052,1.709048748
28098,1.623657942
28134,1.80077076
28158,1.919020176
28183,1.802257538
28260,1.785987735
28306,1.902231216
28321,1.680335999
28354,1.548442841
28379,1.688701034
28392,1.709933519
28395,1.610198259
28432,1.621150494
28434,1.993527889
28453,1.655089617
28495,1.694147944
28534,1.900681853
28543,1.752705336
28553,1.96120286
28605,1.561486006
28622,1.854670286
28632,1.843243837
28692,1.665241957
28721,1.902804852
28764,1.765143991
28801,1.810004354
28844,1.900948644
28853,1.782782674
28925,1.771858335
29051,1.962249279
29061,1.875702143
29067,1.886438608
29070,1.86305058
29123,1.786655068
29158,1.745561719
29163,1.806959391
29192,1.841255426
29208,1.693458319
29223,2.020312548
29277,1.907182574
29334,1.763250113
29378,1.732198954
29389,1.921741605
29463,1.727842927
29480,1.812340498
29538,1.838401198
29596,1.778978229
29605,1.951190829
29621,1.826226354
29626,1.868053555
29717,1.793146014
29791,1.843931317
29851,1.617467999
29869,1.765652537
29885,1.562798619
29896,1.89342916
29902,1.754685998
29905,1.798332453
29911,1.699760914
29923,1.900755405
29955,1.889864206
29989,1.871573687
30024,2.005090237
30050,1.832978725
30053,1.855255604
30056,1.746158481
30110,1.738411307
30137,1.833629489
30190,1.823486567
30243,1.760112286
30288,1.657957315
30301,1.883162856
30320,1.848086119
30361,1.757728815
30370,1.847694755
30390,1.799496531
30690,1.708072186
30712,1.698041916
30746,1.730658054
30786,1.653475285
30886,1.794872403
30910,1.73349309
30937,1.790916562
30958,1.601361871
30979,1.787368536
31038,1.808941841
31106,1.836719036
31143,1.849448681
31289,1.775091887
31336,1.644049406
31339,1.773006916
31379,1.813471913
31401,1.735669374
31472,1.678166628
31497,1.785644054
31505,1.832548141
31533,1.758109331
31626,1.611112595
31793,1.828371048
31800,1.904929161
31816,1.646001816
31862,1.880123734
31906,1.676756382
32051,1.680853605
32058,1.702870846
32059,1.624779224
32082,1.641270995
32103,1.789830327
32104,1.760613322
32110,1.66908145
32129,1.737645745
32149,1.609773636
32208,1.88459456
32242,1.878839731
32259,1.551531792
32305,1.615827799
32323,1.787206888
32326,1.899211168
32331,1.655389667
32347,1.666285992
32348,1.645276666
32380,1.79489553
32393,1.67598176
32457,1.62090683
32476,1.822172403
32490,1.72836864
32560,1.814315319
32572,1.770179391
32575,1.694448113
32612,1.613107681
32628,1.720765352
32685,1.7550596
32695,1.808647871
32726,1.598274946
32766,1.862555027
32835,1.672706962
32884,1.753851652
32887,1.599270821
32918,1.769376993
32938,1.880873919
32942,2.002050877
32965,1.70123291
32977,1.752976179
33093,1.577418566
33217,1.849281311
33241,1.68941021
33260,1.6455791
33296,1.921292543
33311,1.711975694
33335,1.717800975
33362,1.713147283
33364,1.834350944
33379,1.546414137
33524,1.736003518
33532,1.79345715
33583,1.618792772
33624,1.796034813
33671,1.640011668
33679,1.745693564
33691,1.548564911
33744,1.771050215
33787,1.69496572
33793,1.81473887
33832,1.7327981
33904,1.54074049
33928,1.702841043
33962,1.726866722
33989,1.517207742
34031,1.771439314
34113,1.896798253
34134,1.664881706
34159,1.739406109
34179,1.755827427
34254,1.720709324
34312,1.867365122
34327,1.521332502
34336,1.693647623
34353,1.779618025
34383,1.655120492
34441,1.59249413
34464,1.559564352
34516,1.742438793
34527,1.70011735
34598,1.694397807
34601,1.686002612
34602,1.945775032
34623,1.712825537
34664,1.754723787
34675,1.530501842
34720,1.632508755
34834,1.637697697
34862,1.818747282
34864,1.673995972
34873,1.687727451
34931,1.522920251
34933,1.861116886
34980,1.749847054
34985,1.725533843
35024,1.737888694
35084,1.618643284
35100,1.651309252
35110,1.640862226
35125,1.757828951
35126,1.663182616
35147,1.713771105
35149,1.69193995
35174,1.881368876
35236,1.597561359
35349,1.856788516
35456,1.588999987
35471,1.700496316
35486,1.738296628
35531,1.873824954
35561,1.835700989
35572,1.847078681
35623,1.624504089
35624,1.665536165
35651,1.790082693
35671,1.814498305
35823,1.921192288
35884,1.635613918
35893,1.714794874
35907,1.586501718
35931,1.715192556
35943,1.597494841
35978,1.754660249
36019,1.739879847
36042,1.72667408
36045,1.577516198
36085,1.516705513
36090,1.501019955
36128,1.808340192
36162,1.812924623
36250,1.554108381
36312,1.658638
36330,1.735183716
36440,1.729725599
36484,1.695540667
36496,1.68081069
36514,1.686737299
36596,1.556863666
36605,1.626691341
36754,1.746583939
36809,1.73195827
36823,1.683224559
36840,1.729730606
36842,1.76248765
36899,1.756811142
36929,1.843185902
36973,1.676953077
37088,1.74985683
37095,1.611324787
37099,1.724439621
37167,1.65860188
37200,1.770611048
37239,1.665611744
37243,1.659422398
37257,1.871667027
37285,1.702492356
37290,1.745494366
37304,1.673938274
37379,1.517263412
37432,1.714166164
37461,1.561507106
37462,1.685313702
37488,1.668517709
37520,1.60257268
37583,1.629413009
37606,1.872855186
37613,1.738674879
37620,1.535468817
37667,1.753844261
37808,1.650100827
37928,1.832680464
38070,1.574070454
38087,1.700722456
38139,1.638651252
38143,1.620163202
38156,1.711665869
38174,1.845765352
38223,1.572293282
38240,1.655572176
38291,1.641521931
38340,1.662644744
38516,1.787892222
38535,1.75690186
38537,1.723603249
38586,1.748398781
38596,1.597293139
38618,1.558898211
38622,1.914085984
38692,1.754407883
38714,1.573141098
38725,1.691200256
38832,1.652445793
38849,1.713643789
38892,1.60780108
38911,1.915481329
38916,1.723913193
38918,1.544221401
39039,1.688171268
39149,1.543912411
39186,1.695930719
39209,1.835883498
39284,1.505017519
39344,1.589719534
39382,1.658228397
39389,1.728991508
39432,1.557766795
39463,1.769363403
39466,1.65314877
39472,1.739330173
39534,1.704118729
39638,1.655022621
39722,1.668711424
39782,1.565104723
39808,1.581418276
39812,1.593496323
39816,1.709587216
39818,1.686458826
39850,1.587972879
39872,1.742069244
39877,1.593578935
39951,1.838221073
40008,1.505253077
40075,1.804426908
40136,1.63970089
40182,1.743032455
40184,1.831035137
40302,1.696732044
40361,1.718958378
40456,1.595260024
40461,1.663468003
40536,1.652780771
40549,1.424568892
40598,1.667429924
40737,1.767368674
40750,1.619721055
40751,1.523549318
40832,1.873752713
40848,1.70398891
40883,1.485946655
40895,1.772456408
40908,1.484969974
40927,1.748820782
40978,1.574385047
41048,1.642463446
41103,1.712612391
41107,1.730809212
41113,1.631004095
41118,1.737636089
41158,1.789779902
41161,1.574248791
41186,1.666328907
41207,1.563965082
41216,1.678376675
41260,1.464679003
41279,1.719222188
41413,1.693008661
41433,1.552485704
41474,1.625640631
41485,1.62956357
41535,1.526621103
41547,1.764589071
41556,1.862422466
41598,1.685314894
41627,1.599129438
41681,1.810768604
41710,1.789494514
41759,1.693775892
41772,1.699974656
41778,1.709602714
41851,1.604041815
41854,1.66093111
41919,1.712354183
42010,1.584805489
42046,1.753890038
42049,1.745029926
42071,1.708204865
42182,1.529886127
42220,1.773603559
42262,1.549124479
42267,1.567152143
42287,1.488622427
42381,1.716694117
42402,1.714426517
42425,1.557628632
42505,1.498808861
42520,1.690798283
42551,1.577173233
42581,1.542278647
42602,1.70851922
42710,1.654955268
42716,1.618180871
42732,1.63275063
42790,1.76291585
42794,1.593123913
42814,1.582803726
42861,1.614656448
42875,1.588884354
42948,1.767840147
42991,1.723682404
42992,1.735657692
43048,1.624517322
43151,1.520015836
43206,1.533402681
43320,1.524860859
43349,1.705204248
43378,1.615941048
43387,1.56312561
43445,1.816300869
43446,1.724986434
43519,1.570985556
43531,1.630775452
43569,1.677955508
43577,1.741461873
43595,1.590577006
43611,1.630982757
43830,1.56747508
43875,1.609720111
43934,1.512423038
43966,1.553435683
44000,1.586257339
44005,1.576630831
44043,1.570841551
44082,1.64106679
44087,1.48343873
44125,1.596073508
44149,1.51137352
44214,1.514377713
44264,1.633633971
44314,1.607059717
44383,1.446718097
44449,1.720783234
44583,1.61995554
44599,1.584092379
44667,1.718132496
44702,1.609132886
44779,1.718405485
44811,1.683739662
44818,1.707376003
44936,1.671274185
44943,1.576862574
44974,1.569808722
44975,1.64019382
45035,1.68915379
45087,1.674495339
45107,1.612307787
45116,1.58396852
45143,1.501219869
45153,1.447968483
45230,1.620281458
45244,1.625850677
45298,1.698396921
45304,1.531578779
45392,1.770225286
45424,1.689702749
45427,1.748264194
45429,1.545848966
45465,1.57876873
45472,1.614103556
45506,1.6608181
45545,1.678409338
45561,1.548020244
45562,1.470728636
45579,1.853714943
45595,1.674249649
45616,1.443355799
45624,1.491699576
45650,1.528144121
45696,1.722707987
45740,1.700886965
45790,1.684468269
45804,1.677118301
45815,1.537523031
45866,1.723540425
45874,1.677718639
45905,1.495475769
46102,1.680233121
46120,1.494238853
46132,1.6317904
46159,1.674033999
46279,1.752729654
46281,1.598091364
46289,1.67300117
46357,1.606734037
46406,1.537349224
46523,1.633400559
46548,1.679154754
46611,1.776954412
46614,1.704635262
46702,1.714211226
46898,1.641855001
46910,1.648700953
46987,1.594479322
47028,1.706959605
47036,1.438641548
47041,1.557818413
47166,1.663868546
47170,1.505093813
47236,1.593476176
47247,1.536577582
47262,1.495488405
47272,1.618186235
47314,1.589654446
47365,1.73411572
47376,1.616744876
47453,1.520832896
47459,1.552455902
47464,1.776238441
47477,1.61986804
47511,1.597785711
47524,1.569495559
47563,1.552893281
47585,1.518039227
47610,1.517897844
47645,1.678828597
47647,1.745435715
47669,1.492408752
47732,1.623977661
47748,1.527689099
47793,1.586325884
47796,1.606683135
47860,1.461308956
47880,1.558520794
47921,1.678880572
47974,1.540439606
47980,1.604163647
47987,1.619853735
48037,1.445097566
48060,1.629666567
48068,1.797388792
48110,1.637976408
48138,1.577060819
48170,1.689619541
48175,1.662183285
48180,1.664384365
48223,1.445894003
48294,1.706751466
48300,1.59681344
48335,1.820843935
48507,1.446057558
48624,1.553364754
48657,1.5080266
48664,1.454898715
48677,1.765335321
48706,1.635336041
48762,1.608691335
48772,1.629660368
48893,1.577634454
48898,1.567545652
48923,1.570946932
49003,1.46704483
49007,1.557749271
49151,1.551672935
49154,1.49681139
49155,1.516279459
49168,1.520223856
49334,1.558260441
49368,1.665791988
49395,1.603469014
49424,1.55275476
49478,1.782171726
49502,1.571151733
49545,1.608250856
49561,1.697553635
49568,1.629157543
49587,1.512068868
49686,1.655291796
49692,1.688617349
49700,1.727124333
49740,1.485020638
49749,1.596638203
49793,1.481926203
49808,1.482233047
49809,1.385962009
49834,1.585796118
49851,1.689472914
49870,1.701856375
49879,1.651789665
49927,1.744570494
49968,1.546347141
50114,1.666427851
50150,1.766632438
50198,1.625384092
50251,1.569587231
50271,1.548505783
50274,1.76152885
50283,1.54462707
50355,1.559499741
50380,1.821091175
50383,1.657640696
50398,1.371623993
50444,1.520046353
50473,1.631086111
50513,1.482572198
50532,1.541176319
50538,1.588378668
50548,1.504041314
50600,1.485529661
50607,1.602722287
50682,1.437296152
50733,1.691784024
50765,1.540862918
50814,1.600034237
50900,1.635032415
50909,1.508545756
50916,1.551364303
50946,1.542726994
50978,1.76650703
50986,1.676175833
51054,1.518228292
51060,1.727359772
51106,1.537842512
51107,1.567037821
51175,1.767577648
51185,1.581404805
51190,1.41148591
51303,1.615309477
51324,1.565998316
51339,1.521450758
51344,1.603249669
51424,1.747311234
51452,1.697405338
51484,1.788389921
51540,1.6501683
51556,1.60345912
51609,1.555295467
51638,1.584274411
51661,1.480802774
51672,1.440299869
51703,1.566827893
51712,1.523663044
51718,1.658072948
51720,1.490066886
51792,1.349250078
51854,1.593590498
51966,1.659634233
51982,1.551114321
52077,1.617005587
52126,1.449727535
52226,1.555158734
52245,1.494412065
52261,1.522682667
52334,1.551478863
52397,1.507649302
52429,1.500525236
52431,1.507448673
52491,1.562133551
52494,1.466823578
52547,1.482062817
52577,1.638180494
52582,1.538190365
52619,1.689895868
52655,1.64573288
52672,1.583383679
52686,1.592991352
52720,1.582508564
52722,1.573728204
52766,1.503881097
52795,1.680361986
52817,1.597296238
52843,1.666523218
52860,1.686127305
52882,1.466683865
52886,1.50662744
52926,1.552382708
52970,1.706273556
53020,1.436680317
53024,1.529959679
53096,1.448117733
53165,1.559060693
53172,1.520167708
53216,1.392340422
53218,1.579428434
53237,1.646214485
53243,1.725725293
53273,1.496057391
53320,1.71628809
53463,1.69121933
53473,1.452475548
53510,1.555520058
53568,1.584283352
53633,1.558766246
53662,1.420441389
53756,1.628424287
53762,1.639627695
53777,1.493781209
53805,1.601783037
53839,1.540613651
53840,1.519732833
53845,1.671724558
53854,1.541857839
53862,1.638365507
53872,1.660827875
53947,1.565776348
53952,1.642997265
54071,1.610444665
54166,1.681990385
54196,1.612238288
54229,1.696949363
54234,1.528649569
54266,1.660835505
54280,1.62795496
54281,1.598046064
54373,1.516352654
54390,1.653223395
54401,1.641407847
54470,1.583183765
54489,1.451387525
54518,1.538782477
54534,1.608648181
54573,1.539421916
54594,1.75025177
54598,1.5599792
54623,1.593070984
54629,1.432573676
54708,1.598185658
54784,1.470443487
54823,1.563407063
54831,1.56283164
54835,1.60150218
55003,1.561165452
55027,1.550893545
55037,1.685497642
55049,1.51464057
55060,1.709069848
55069,1.518220186
55137,1.667617559
55173,1.389372587
55182,1.627863765
55189,1.526279211
55192,1.655229688
55262,1.474735022
55264,1.490291595
55274,1.587678552
55361,1.433721781
55392,1.563722372
55427,1.502718925
55454,1.649288177
55472,1.643567801
55481,1.812304258
55482,1.67286098
55514,1.569486618
55555,1.628816962
55596,1.60939002
55660,1.4652946
55675,1.531789303
55730,1.502421379
55766,1.559452534
55794,1.409094214
55880,1.456926584
55882,1.642938733
55890,1.645772338
55898,1.617494941
55899,1.552414656
55910,1.436468601
55930,1.593281507
55946,1.432248712
55981,1.512263536
55998,1.51393342
56007,1.529561996
56099,1.511250973
56251,1.533209682
56268,1.690964818
56281,1.55129981
56308,1.510546923
56309,1.455717325
56332,1.477864861
56352,1.764961958
56455,1.580050707
56488,1.632688284
56497,1.79912734
56581,1.752782822
56605,1.472195745
56629,1.64974308
56644,1.541528463
56679,1.589314342
56693,1.44149971
56706,1.724636316
56726,1.54347682
56760,1.518557787
56792,1.570764422
56891,1.524690628
56970,1.378211975
56976,1.520250559
56998,1.67745924
57000,1.505820274
57017,1.678164721
57057,1.690034628
57081,1.512525201
57158,1.538735032
57192,1.669504881
57224,1.467413902
57249,1.622875571
57283,1.87709403
57320,1.507137775
57331,1.330704927
57428,1.765691996
57447,1.587938786
57464,1.428621411
57484,1.481920719
57496,1.702665091
57512,1.511180878
57524,1.628051996
57526,1.553173304
57545,1.404631495
57547,1.600314975
57657,1.641513944
57673,1.542465925
57687,1.470463634
57817,1.557150245
57860,1.699531078
57879,1.540548444
57938,1.422930479
57959,1.776480317
57989,1.399942398
57994,1.720001936
58047,1.528196335
58061,1.543397903
58075,1.505996585
58183,1.573620915
58191,1.514869452
58228,1.540754676
58231,1.58132422
58297,1.565406084
58383,1.628304243
58389,1.540013313
58462,1.75749743
58498,1.55331111
58509,1.480263233
58518,1.550399542
58544,1.611382365
58573,1.569703341
58634,1.513815284
58709,1.46791327
58762,1.701207161
58787,1.629896164
58813,1.477919102
58863,1.632498741
58864,1.65571022
58900,1.647973299
59149,1.599505901
59242,1.655190349
59334,1.50043273
59343,1.489751577
59361,1.567774296
59403,1.456218243
59410,1.522323132
59426,1.571935296
59587,1.722136974
59653,1.606935263
59665,1.460284472
59721,1.42906487
59750,1.72941494
59816,1.407482505
59828,1.454233766
