step,loss
3433,3.117145299911499
6868,2.5181891918182373
10335,2.235706329345703
13776,2.013075828552246
19104,1.833605170249939
22538,1.7853437662124634
26004,1.744757056236267
29446,1.695549249649048
34777,1.6129586696624756
38212,1.6038628816604614
41679,1.5908652544021606
45122,1.5722705125808716
50452,1.5196458101272583
53888,1.5203958749771118
57356,1.5167874097824097
60796,1.5089211463928225
66124,1.4615614414215088
69560,1.470709204673767
73027,1.4688763618469238
76469,1.4690837860107422
81798,1.4236797094345093
85232,1.4330434799194336
88698,1.4342156648635864
92139,1.437718391418457
97469,1.3910410404205322
100903,1.407152771949768
104369,1.4100120067596436
107810,1.4106268882751465
113142,1.3683929443359375
116576,1.380620002746582
120043,1.3884683847427368
123484,1.3902435302734375
128816,1.3481476306915283
132251,1.362678289413452
135717,1.3694031238555908
139158,1.369417428970337
144490,1.3266568183898926
147924,1.343760967254639
151390,1.349528431892395
154831,1.3517372608184814
160160,1.3053070306777954
163595,1.3297104835510254
167063,1.33424711227417
170504,1.3320207595825195
175833,1.285286545753479
179267,1.3091295957565308
182733,1.31547749042511
186175,1.3180750608444214
191508,1.2688802480697632
194942,1.2903085947036743
198408,1.3025659322738647
201849,1.3046342134475708
207181,1.2481580972671509
210616,1.274718999862671
214083,1.2863304615020752
217526,1.2866288423538208
222856,1.2275336980819702
226291,1.2543236017227173
229757,1.2640217542648315
233198,1.2661957740783691
238527,1.2092243432998655
241962,1.239805817604065
245428,1.2480870485305786
248869,1.2504078149795532
254199,1.187299132347107
257633,1.2223989963531494
261099,1.231539249420166
264541,1.2326864004135132
269873,1.1647183895111084
273307,1.2027024030685425
276773,1.2139180898666382
280214,1.212665319442749
285544,1.1440398693084717
288978,1.1823712587356567
292445,1.1948705911636353
295886,1.1985795497894287
301214,1.1206533908843994
304651,1.1633481979370115
308118,1.1710079908370972
311559,1.1717036962509155
316888,1.1018996238708496
320322,1.1461362838745115
323788,1.1547071933746338
327230,1.1537870168685913
332562,1.075305700302124
335997,1.122129201889038
339463,1.132995843887329
342905,1.1343458890914917
348237,1.0507919788360596
351672,1.1022603511810305
355139,1.1176764965057373
358580,1.1142317056655884
363914,1.0303549766540527
367349,1.0797420740127563
370816,1.0951327085494995
374258,1.0909953117370603
379586,1.0048904418945312
383020,1.059970736503601
386486,1.0731544494628906
389927,1.0674196481704712
395256,0.9798182249069214
398690,1.035159468650818
402156,1.050778865814209
405598,1.0460331439971924
410929,0.9576918482780457
414364,1.017783761024475
417830,1.0348631143569946
421271,1.0289150476455688
426601,0.9300357699394226
430036,0.9891530275344848
433503,1.0084830522537231
436947,1.003255009651184
442279,0.902164101600647
445713,0.9732515811920166
449179,0.9902201294898988
452620,0.9829453825950624
457952,0.8818362951278687
461386,0.9468960165977478
464852,0.969047784805298
468293,0.9565627574920654
473622,0.8528266549110413
477057,0.9328685402870178
480523,0.9481291174888612
483964,0.9344367384910583
489295,0.8327335715293884
492729,0.9046582579612732
496195,0.9267194867134094
499637,0.91420179605484
504967,0.8102339506149292
508401,0.8806618452072144
511868,0.903133749961853
515309,0.8935355544090271
520638,0.7812527418136597
524072,0.8617530465126038
527540,0.8855873942375183
530981,0.8667342662811279
534414,0.753079891204834
537849,0.8351923227310181
541316,0.8586360812187195
544757,0.8301737308502197
550085,0.7345278263092041
553519,0.815296471118927
556985,0.8393628001213074
560427,0.818182110786438
565758,0.7129727005958557
569193,0.7979182004928589
572660,0.8220592141151428
576103,0.7970497012138367
581433,0.6906107664108276
584869,0.7750140428543091
588337,0.8009998202323914
591777,0.7760106921195984
597105,0.6664547324180603
600541,0.7582603096961975
604008,0.7855002284049988
607450,0.7522862553596497
612779,0.6499313116073608
616213,0.7398762702941895
619679,0.7660973072052002
623120,0.74302077293396
628450,0.6266276240348816
631884,0.7197349071502686
635350,0.7481065988540649
638791,0.7134507298469543
644123,0.6079440712928772
647557,0.6973655223846436
651024,0.728389322757721
654465,0.695643961429596
659797,0.5875951647758484
663232,0.6844534873962402
666698,0.7110375165939331
670139,0.6802876591682434
675471,0.568657398223877
678905,0.6631610989570618
682371,0.6968068480491638
685812,0.653614342212677
691141,0.5507874488830566
694576,0.6515300869941711
698044,0.6809818148612976
701485,0.6384777426719666
706814,0.5319926738739014
710248,0.6281341910362244
713714,0.6635876297950745
717156,0.6188840270042419
722489,0.5121516585350037
725923,0.6123091578483582
729389,0.6490291357040405
732830,0.607580304145813
738162,0.4982110857963562
741597,0.5942654609680176
745064,0.6347772479057312
748507,0.5841943621635437
753837,0.4849185049533844
757272,0.5778816342353821
760738,0.619443953037262
764179,0.5789740085601807
769508,0.4723061919212341
772943,0.5673568248748779
776409,0.5992410778999329
779850,0.5572571158409119
785180,0.4580132365226745
788614,0.5491452813148499
792080,0.5867679119110107
795522,0.5419964790344238
800854,0.4432763755321502
804288,0.5415215492248535
807754,0.5810428857803345
811195,0.5308660268783569
816525,0.4282828867435455
819959,0.5270295143127441
823426,0.5634799003601074
826867,0.5149948596954346
832195,0.4150566756725311
835632,0.5158641338348389
839099,0.5503911972045898
842540,0.5053908824920654
847869,0.4055761694908142
851303,0.5007211565971375
854769,0.5448688864707947
858211,0.4868541955947876
863543,0.4015950262546539
866978,0.4876006841659546
870444,0.5348173379898071
873886,0.4736402630805969
879218,0.3802255988121032
882653,0.4900632500648498
886120,0.5247788429260254
889561,0.4667219817638397
894895,0.372118592262268
898330,0.4733460247516632
901797,0.5181208252906799
905239,0.4561929404735565
910567,0.361721009016037
914001,0.4598496556282043
917467,0.5022304058074951
920908,0.4448438584804535
926237,0.3534336388111114
929671,0.4528257548809051
933137,0.4920167028903961
936579,0.4310498237609863
941910,0.3491003513336181
945345,0.4425447285175323
948811,0.4862589836120605
952252,0.4234079420566559
957582,0.3441179692745209
961017,0.4365349411964416
964484,0.4828784763813019
967928,0.4169568717479706
973260,0.3329316973686218
976694,0.4269587993621826
980160,0.4652142822742462
983601,0.4045415222644806
988933,0.3303258121013641
992367,0.4205488264560699
995833,0.4648503065109253
999274,0.4013522565364837
1004603,0.3175416588783264
1008038,0.4078637957572937
1011504,0.4578941762447357
1014945,0.3971192538738251
1020276,0.3123334050178528
1023710,0.4028812646865845
1027176,0.4494828581809997
1030618,0.3865575790405273
1035948,0.3072994649410248
1039382,0.4009875357151031
1042849,0.447833776473999
1046290,0.3847730159759521
1051619,0.2966818809509277
1055053,0.3923032283782959
1058521,0.4363780319690704
1061962,0.3747449517250061
1067292,0.2954497337341308
1070726,0.3901529014110565
1074192,0.4365233182907104
1077633,0.3688853681087494
1082964,0.2908696234226227
1086399,0.3806760907173157
1089865,0.4314454793930053
1093306,0.3707089722156524
1098636,0.2893587052822113
1102070,0.3721948564052582
1105536,0.4229595065116882
1108977,0.3510834872722626
1114309,0.2798756957054138
1117744,0.365265429019928
1121210,0.414991021156311
1124652,0.3488553762435913
1129985,0.2785466611385345
1133421,0.3668941259384155
1136888,0.4081428050994873
1140329,0.3469164371490478
1145658,0.2731605172157287
1149093,0.363063782453537
1152559,0.4132189452648163
1156000,0.3361063599586487
1161331,0.268373042345047
1164768,0.357508897781372
1168235,0.4094017744064331
1171677,0.3353206217288971
1177006,0.2687920331954956
1180440,0.3545496761798858
1183907,0.3999559283256531
1187349,0.3318387866020202
1192682,0.2600754499435425
1196119,0.3436117768287658
1199585,0.396000862121582
1203027,0.3299618661403656
1208356,0.2567092180252075
1211792,0.3447086811065674
1215258,0.392284095287323
1218699,0.3220119178295135
1224030,0.2615976631641388
1227464,0.3399583995342254
1230931,0.3969162404537201
1234372,0.3224911689758301
1239704,0.2524032592773437
1243139,0.3342220187187195
1246605,0.3875938355922699
1250046,0.3129299879074096
1255376,0.2533271312713623
1258811,0.3356918394565582
1262277,0.3820477426052093
1265718,0.3102298080921173
1271048,0.2506389617919922
1274482,0.3310478925704956
1277948,0.3790642023086548
1281389,0.3078186810016632
1286718,0.2446783930063247
1290152,0.3305051922798157
1293619,0.3732747137546539
1297060,0.3047155439853668
1302390,0.2425133734941482
1305824,0.32227623462677
1309291,0.3698872327804565
1312732,0.299306720495224
1318063,0.2441038936376571
1321499,0.3228279650211334
1324965,0.3686189651489258
1328406,0.3030747473239898
1333735,0.2391244918107986
1337170,0.3176083564758301
1340637,0.369592934846878
1344079,0.2969510853290558
1349411,0.2352156490087509
1352845,0.3169964551925659
1356312,0.3647241294384002
1359753,0.2942363619804382
1365082,0.2363297194242477
